hogar,sexo,edad,dia_laborable,trabajo_pago,trabajo_domestico_no_pago,voluntariados,estudio_educacion,recreacion,aplicaciones,tareas_cuidados,cuidado_personal,trabajo_pago2,trabajo_domestico_no_pago2,voluntariados2,estudio_educacion2,recreacion2,aplicaciones2,tareas_cuidados2,cuidado_personal2,dia_tipico,rango_etario,nivel_educativo,relacion_parentesco_jefe,tipo_hogar,quintil_ingreso,estado_ocupacional
1911_1,Mujer,69,Día no laborable,0.0,1.5,2.5,0.0,7.8,4.9,0.0,11.3,0.0,1.5,2.5,0.0,4.3,4.9,0.0,10.8,Día atípico,65+,Secundario completo/Superior incompleto,Jefe,Unipersonal,5to quintil,Inactivo
1912_1,Mujer,69,Día no laborable,0.0,4.5,6.5,0.0,6.5,3.2,0.0,11.2,0.0,4.3,3.0,0.0,3.0,3.2,0.0,10.5,Día atípico,65+,Secundario completo/Superior incompleto,Jefe,Unipersonal,5to quintil,Ocupado
1913_1,Mujer,69,Día laborable,8.8,5.3,0.0,0.0,1.3,3.0,0.0,7.0,8.8,5.3,0.0,0.0,0.6,3.0,0.0,6.4,Día atípico,65+,Superior completo,Jefe,Nuclear con nucleo incompleto,5to quintil,Ocupado
1914_1,Mujer,69,Día no laborable,0.0,5.8,0.0,0.0,2.5,2.0,0.0,15.7,0.0,4.8,0.0,0.0,2.0,2.0,0.0,15.2,Día atípico,65+,Superior completo,Jefe,Unipersonal,5to quintil,Inactivo
1915_1,Varon,69,Día no laborable,0.0,5.0,0.0,0.0,4.5,4.5,0.0,16.0,0.0,2.5,0.0,0.0,2.0,4.5,0.0,15.0,Día atípico,65+,Superior completo,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1916_1,Mujer,69,Día no laborable,0.0,7.5,0.0,0.0,2.0,4.5,0.0,14.0,0.0,5.5,0.0,0.0,1.0,4.5,0.0,13.0,Día atípico,65+,Secundario completo/Superior incompleto,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Inactivo
1917_1,Mujer,69,Día laborable,6.8,2.4,0.0,0.0,0.0,3.5,0.0,11.3,6.8,2.4,0.0,0.0,0.0,3.5,0.0,11.3,Día atípico,65+,Secundario completo/Superior incompleto,Jefe,Unipersonal,5to quintil,Ocupado
1918_1,Mujer,69,Día no laborable,0.0,1.3,0.0,0.0,7.0,7.2,0.0,10.0,0.0,1.3,0.0,0.0,6.3,7.2,0.0,9.3,Día atípico,65+,Superior completo,Jefe,Unipersonal,5to quintil,Ocupado
1919_1,Mujer,69,Día no laborable,0.0,8.0,0.0,0.0,3.0,0.5,0.0,14.0,0.0,8.0,0.0,0.0,2.3,0.5,0.0,13.3,Día atípico,65+,Secundario completo/Superior incompleto,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Inactivo
1920_1,Mujer,69,Día laborable,7.2,4.1,0.0,0.0,4.5,1.2,0.0,9.1,7.2,4.0,0.0,0.0,3.5,1.2,0.0,8.2,Día atípico,65+,Superior completo,Jefe,Otro,5to quintil,Ocupado
1921_1,Mujer,69,Día no laborable,0.0,3.1,0.0,0.0,12.2,2.5,0.0,10.0,0.0,1.6,0.0,0.0,10.3,2.5,0.0,9.6,Día atípico,65+,Secundario completo/Superior incompleto,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Inactivo
1922_1,Mujer,69,Día no laborable,0.0,3.2,0.0,0.0,0.0,7.3,0.0,13.5,0.0,3.2,0.0,0.0,0.0,7.3,0.0,13.5,Día atípico,65+,Superior completo,Jefe,Unipersonal,5to quintil,Ocupado
1923_1,Mujer,70,Día laborable,0.0,3.7,8.2,0.0,11.5,0.5,0.0,11.8,0.0,3.6,4.1,0.0,5.7,0.5,0.0,10.1,Día atípico,65+,Superior completo,Jefe,Unipersonal,5to quintil,Ocupado
1924_1,Mujer,70,Día no laborable,0.0,8.3,0.0,0.0,1.3,2.0,0.0,12.3,0.0,8.3,0.0,0.0,1.3,2.0,0.0,12.3,Día atípico,65+,Secundario incompleto,Jefe,Unipersonal,5to quintil,Inactivo
1925_1,Mujer,70,Día no laborable,0.0,12.8,0.0,0.0,2.3,0.0,0.0,12.3,0.0,11.8,0.0,0.0,1.1,0.0,0.0,11.1,Día atípico,65+,Secundario incompleto,Jefe,Otro,5to quintil,Inactivo
1926_1,Varon,70,Día no laborable,0.0,5.0,4.0,0.0,3.0,1.0,0.0,11.0,0.0,5.0,4.0,0.0,3.0,1.0,0.0,11.0,Día atípico,65+,Secundario incompleto,Jefe,Unipersonal,5to quintil,Inactivo
1927_1,Mujer,70,Día no laborable,0.0,3.8,0.0,0.0,3.5,4.0,0.0,12.8,0.0,3.8,0.0,0.0,3.5,4.0,0.0,12.8,Día atípico,65+,Secundario incompleto,Jefe,Unipersonal,5to quintil,Inactivo
1928_1,Mujer,70,Día no laborable,0.0,8.3,0.0,0.0,1.8,3.5,0.0,12.3,0.0,8.3,0.0,0.0,0.9,3.5,0.0,11.4,Día atípico,65+,Secundario incompleto,Jefe,Nuclear con nucleo completo,5to quintil,Inactivo
1929_1,Mujer,70,Día no laborable,0.0,4.4,0.0,0.0,3.5,3.0,0.0,14.6,0.0,4.4,0.0,0.0,2.8,3.0,0.0,13.8,Día atípico,65+,Secundario incompleto,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Inactivo
1930_1,Varon,70,Día no laborable,0.0,2.0,0.0,0.0,1.3,13.0,0.0,8.3,0.0,2.0,0.0,0.0,1.0,13.0,0.0,8.0,Día atípico,65+,Secundario completo/Superior incompleto,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Ocupado
1931_1,Varon,70,Día no laborable,0.0,1.3,1.0,0.0,2.0,8.5,0.0,14.3,0.0,1.1,0.5,0.0,1.0,8.5,0.0,12.9,Día atípico,65+,Secundario completo/Superior incompleto,Jefe,Nuclear con nucleo completo,5to quintil,Inactivo
1932_1,Mujer,70,Día no laborable,0.0,8.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,14.0,Día atípico,65+,Secundario completo/Superior incompleto,Jefe,Unipersonal,5to quintil,Inactivo
1933_1,Varon,70,Día no laborable,0.0,0.4,5.0,0.0,1.7,4.5,0.0,12.4,0.0,0.4,5.0,0.0,1.7,4.5,0.0,12.4,Día atípico,65+,Secundario incompleto,Jefe,Nuclear con nucleo completo,5to quintil,Inactivo
1934_1,Varon,70,Día laborable,6.4,2.8,0.0,0.0,7.5,0.0,0.0,7.8,6.4,2.8,0.0,0.0,7.3,0.0,0.0,7.5,Día atípico,65+,Secundario completo/Superior incompleto,Jefe,Nuclear con nucleo completo,5to quintil,Ocupado
1935_1,Varon,70,Día no laborable,0.0,2.5,0.0,0.0,5.0,4.5,0.0,14.0,0.0,2.3,0.0,0.0,4.0,4.5,0.0,13.3,Día atípico,65+,Secundario completo/Superior incompleto,Jefe,Nuclear con nucleo completo,5to quintil,Inactivo
1936_1,Mujer,70,Día no laborable,0.0,8.7,0.0,0.0,3.0,4.0,4.0,9.5,0.0,7.6,0.0,0.0,1.5,4.0,2.9,8.0,Día atípico,65+,Secundario incompleto,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Inactivo
1937_1,Varon,70,Día no laborable,0.0,2.0,0.0,0.0,4.0,6.8,0.0,11.2,0.0,2.0,0.0,0.0,4.0,6.8,0.0,11.2,Día atípico,65+,Secundario completo/Superior incompleto,Jefe,Unipersonal,5to quintil,Inactivo
1938_1,Mujer,70,Día no laborable,0.0,4.0,0.0,0.0,10.5,3.0,0.0,6.8,0.0,3.8,0.0,0.0,10.5,3.0,0.0,6.8,Día atípico,65+,Secundario completo/Superior incompleto,Jefe,Unipersonal,5to quintil,Inactivo
1939_1,Mujer,70,Día no laborable,0.0,7.3,0.0,0.0,2.9,1.5,0.0,14.2,0.0,7.3,0.0,0.0,2.0,1.5,0.0,13.2,Día atípico,65+,Secundario completo/Superior incompleto,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Inactivo
1940_1,Mujer,70,Día no laborable,0.0,4.7,0.0,0.0,2.0,4.0,0.0,13.3,0.0,4.7,0.0,0.0,2.0,4.0,0.0,13.3,Día atípico,65+,Secundario incompleto,Jefe,Unipersonal,5to quintil,Inactivo
1941_1,Varon,70,Día no laborable,0.0,4.0,0.0,0.0,13.3,2.0,0.0,11.5,0.0,2.0,0.0,0.0,9.9,2.0,0.0,10.1,Día atípico,65+,Secundario completo/Superior incompleto,Conyugue o pareja,Nuclear con nucleo completo,5to quintil,Inactivo
1942_1,Mujer,70,Día no laborable,0.0,5.2,0.0,0.0,3.3,4.5,0.0,14.3,0.0,5.2,0.0,0.0,1.7,4.5,0.0,12.7,Día atípico,65+,Secundario completo/Superior incompleto,Jefe,Nuclear con nucleo completo,5to quintil,Inactivo
1943_1,Varon,70,Día no laborable,0.0,3.0,0.0,0.0,0.0,7.1,0.0,13.9,0.0,3.0,0.0,0.0,0.0,7.1,0.0,13.9,Día atípico,65+,Superior completo,Jefe,Unipersonal,5to quintil,Inactivo
